"","2","9","10","11","17","8","12","16","4","13","5","14","7","6","1","15","3"
"Cropland",0.175428,0.250591,0.307228,0.005289,0.025782,0.076741,0.01718,0.018474,0.015185,0.001433,0.014761,0.011356,0.075095,0.005451,4e-06,1e-06,0
"Pasture",0.14584,0.28693,0.328807,0.003734,0.02164,0.063407,0.011461,0.008592,0.015572,0.001665,0.01276,0.00977,0.085309,0.004499,1.2e-05,1e-06,0
"TimberForest",0.153034,0.278141,0.313134,0.005319,0.021329,0.087736,0.016098,0.020859,0.016862,0.001283,0.013667,0.010339,0.055705,0.006477,1.5e-05,1e-06,0
"UnmanagedForest",0.153518,0.204976,0.316734,0.004545,0.014092,0.077367,0.016207,0.016875,0.021647,0.001971,0.020821,0.007055,0.134111,0.010024,5.6e-05,0,0
"OtherNatural",0.137851,0.148831,0.357545,0.003686,0.010131,0.054384,0.015998,0.024386,0.019095,0.002096,0.010209,0.014985,0.189823,0.010854,0.000125,0,0
"Barren",0.088612,0.238518,0.346709,0.002413,0.009894,0.103093,0.014415,0.030694,0.015779,0.002777,0.015291,0.000531,0.126509,0.004751,1.3e-05,0,0
"Urban",0.097982,0.363388,0.284223,0.003275,0.017549,0.092964,0.011229,0.021205,0.031149,0.001014,0.023078,0.002665,0.047323,0.002945,6e-06,4e-06,0
