"","2","9","10","11","17","8","12","16","4","13","5","14","7","6","1","15","3"
"Cropland",0.175481,0.250561,0.307153,0.005284,0.025793,0.07676,0.017186,0.018482,0.015175,0.001433,0.014766,0.011361,0.075105,0.005453,4e-06,1e-06,0
"Pasture",0.145849,0.286922,0.32882,0.003734,0.021639,0.063405,0.011462,0.008573,0.015571,0.001665,0.012761,0.009771,0.085316,0.0045,1.2e-05,1e-06,0
"TimberForest",0.153034,0.278141,0.313134,0.005319,0.021329,0.087736,0.016098,0.020859,0.016862,0.001283,0.013667,0.010339,0.055705,0.006477,1.5e-05,1e-06,0
"UnmanagedForest",0.153514,0.204976,0.316743,0.004545,0.014092,0.077365,0.016207,0.016875,0.021648,0.001971,0.02082,0.007054,0.13411,0.010024,5.6e-05,0,0
"OtherNatural",0.137838,0.148864,0.357555,0.003688,0.010131,0.054382,0.015996,0.024388,0.019097,0.002096,0.010208,0.014982,0.189798,0.010853,0.000125,0,0
"Barren",0.088612,0.238518,0.346709,0.002413,0.009894,0.103093,0.014415,0.030694,0.015779,0.002777,0.015291,0.000531,0.126509,0.004751,1.3e-05,0,0
"Urban",0.097982,0.363388,0.284223,0.003275,0.017549,0.092964,0.011229,0.021205,0.031149,0.001014,0.023078,0.002665,0.047323,0.002945,6e-06,4e-06,0
