"","2","9","10","11","17","8","12","16","4","13","5","14","7","6","1","15","3"
"Cropland",0.175223,0.252008,0.305875,0.005593,0.025715,0.076821,0.017149,0.018426,0.015433,0.001433,0.014779,0.011323,0.074779,0.005436,4e-06,1e-06,0
"Pasture",0.146019,0.287921,0.327404,0.003736,0.022034,0.063275,0.011468,0.008573,0.015526,0.001666,0.012809,0.009824,0.085221,0.00451,1.2e-05,1e-06,0
"TimberForest",0.153034,0.278141,0.313134,0.005319,0.021329,0.087736,0.016098,0.020859,0.016862,0.001283,0.013667,0.010339,0.055705,0.006477,1.5e-05,1e-06,0
"UnmanagedForest",0.153503,0.204948,0.316784,0.004545,0.014089,0.07736,0.016207,0.016874,0.021651,0.001971,0.020819,0.007054,0.134116,0.010023,5.6e-05,0,0
"OtherNatural",0.137861,0.148149,0.358444,0.00357,0.010042,0.054392,0.015999,0.02439,0.01901,0.002096,0.010189,0.014976,0.189904,0.010852,0.000125,0,0
"Barren",0.088612,0.238518,0.346709,0.002413,0.009894,0.103093,0.014415,0.030694,0.015779,0.002777,0.015291,0.000531,0.126509,0.004751,1.3e-05,0,0
"Urban",0.097982,0.363388,0.284223,0.003275,0.017549,0.092964,0.011229,0.021205,0.031149,0.001014,0.023078,0.002665,0.047323,0.002945,6e-06,4e-06,0
